风韵犹存的阿姨.[色][挖鼻]5523 http://t.cn/A6RUSyYS,负面
汪苏泷大帅哥 重庆小泷包需要你来充电⚡重庆小泷包需要你来充电⚡重庆小泷包需要你来充电⚡重庆小泷包需要你来充电⚡重庆小泷包需要你来充电⚡重庆小泷包需要你来充电⚡重庆小泷包需要你来充电⚡重庆小泷包需要你来充电⚡重庆小泷包需要你来充电⚡重庆小泷包需要你来充电⚡ http://t.cn/A6Rzg3Lq,负面
广东,中性
我！8.18 A2 ！男的！结婚一周年！你不点我！[悲伤][悲伤][悲伤][悲伤][悲伤][悲伤]！那你线上祝福我一下可以吗，我还有当年你的签名专 http://t.cn/A6RZvvH8,正面
猜测有至少60万公里以上？[哆啦A梦吃惊],负面
工业垃圾,负面
这不是第一批骗补车吗？,负面
快销品[哈哈],中性
我家的出租车，比亚迪e5，还有两个月5年，马上70万公里了，目前续航不到100,负面
如果新能源淘汰率高的情况下，随之而来的便是环境污染。不知道国家对未来的环境方面有没有什么解决方案！,负面
就算到了60万公里，电池续航任然能达到60%以上,负面
大量的报废电池会不会对环境造成影响？,负面
运行车不说到了年限可以改成私家车么？,正面
人家工业革命之后玩剩下的,负面
这样看，真的不如油车[允悲],正面
骗补的工业垃圾这就要报废了？,负面
这是电池车的下场？,负面
我是做锂电池回收的 这些网约车基本上都是30-80万公里 出租车基本上都是50+这些电池基本上都是报废处理没有太大的梯次价值,负面
肯定是0公里的车，做出来拿补贴的，现在报废了又有补贴拿,负面
拖鞋,负面
拿着小米14pro限定色[doge],负面
别的车主车撞了第一件事：保险公司 小米SU7车主车撞了：先拍个照发微博[doge],正面
一拍就上了热搜[666]这种机会不多,负面
已老实[嘻嘻][嘻嘻][嘻嘻],正面
来了,正面
[收到],负面
没打开的时候我还以为是你[doge],负面
兰糯米也觉得有大格局，遇事不慌，拍照记录，生活更精彩呢 ❤️?✨,正面
yyds,中性
还[允悲][允悲][允悲][允悲],正面
掏出车钥匙拍照[doge][doge][doge],负面
Nb,中性
难怪会开到草丛里面。女司机拖鞋Buff叠满了。,负面
还得是女司机,正面
妹宝太可爱了[哈哈],正面
[嘻嘻][嘻嘻][嘻嘻][嘻嘻],正面
[笑cry][笑cry]搞笑女本人,正面
[哈哈][哈哈],中性
哈哈哈，我家妹宝[害羞][害羞][害羞],正面
太帅太美啦[送花花]期待下次见呀[抱一抱][抱一抱] http://t.cn/A6HZbOfQ,正面
你俩能不能好好照顾自己，别让兄弟姐妹们担心了[苦涩]操碎了心,正面
远离卓仕琳和她那个绿茶姐,正面
我不管，这就是在亲亲[doge][doge][doge] http://t.cn/A6HZbnoQ,负面
太帅太美了[哈哈][哈哈][哈哈][哈哈] http://t.cn/A6HZG0Dl,正面
小杨哥，凭借一己之力能带动合肥的文娱发展，我觉得你是值得被赞的。我也是个音乐电台主持人，伸双手支持小杨哥,正面
守住初心，就是守住二二，祝福长长久久，恩爱一生[心],正面
祝贺杨哥电音节圆满落幕！杨哥牛逼 三只羊牛逼[打call][打call] 希望下次能去见你和瑶瑶[爱慕][爱慕]电音节本cp粉狂喜[偷乐][偷乐]！！ http://t.cn/A6HZGBFg,正面
身为大学生的我，之前从来不知道什么是电音节，这次的DXYG让我无比震撼，也看到了大美合肥的壮观，杨哥让更多的人知道了合肥，知道了电音节，我只想说杨哥威武 杨哥牛逼[哈哈][哈哈],正面
杨哥我好磕你和瑶瑶 你们能不能经常亲亲抱抱[色],负面
期待下次相见[哈哈][哈哈][哈哈][哈哈][抱一抱][抱一抱],正面
好磕杨哥和瑶瑶哇 多多合体 爱看[打call][打call][打call],正面
小杨哥带动了合肥经济发展[good][good][good],正面
理解理解，下次来武汉继续嗨[兔子][兔子][兔子],正面
好帅～,正面
杨哥们又帅了[我想开了],负面
期待下次再见面杨哥[good][good][good][good][good],正面
[鲜花][鲜花] http://t.cn/A6HZrYvQ,正面
小杨哥，我好喜欢你的老婆[送花花],正面
卧槽 抱着老公入睡[淡淡的] http://t.cn/A6Q3qTzh,正面
特别美，你也记得告黑！！ http://t.cn/A6Q3qQJd,正面
我要把裤子放冰箱，从此变成冷裤的人。  我要把裤子剪碎，从此变成残裤的人。  我要把裤子炫了，从此变成炫裤的人。 我要把裤子扔了，从此变成露思的人。,正面
3Q歪瑞马齿！！！,负面
好美[哇],正面
嗯，可以可以，不错不错,正面
终于发了[抱一抱],正面
记得告黑[亲亲],正面
宝宝 你就是世界??? 你就是宇宙??? 你就是大陆⛰️⛰️⛰️ 你就是国家??? 你就是扰乱我之后又来拯救我的人，你就是神??? 你就是上帝??? 你就是love??? 你就是天使??? 你就是上天派来拯救我的精灵??,正面
多发爱看！！！,负面
好美?,正面
就知道你小子有[舔屏][舔屏][舔屏],正面
好美好美[色],正面
老婆[嘻嘻],正面
好米[嘻嘻][嘻嘻],正面
么么哒,负面
朋友 前两张图怎么糊成这样[泪][跪了],正面
老婆老公[哇],正面
哇啊啊啊啊小宝[好爱哦][好爱哦],正面
[打call][打call][打call][打call]热烈祝贺[打call][打call][打call],正面
祝贺???????,负面
祝賀[心],正面
祝贺[打call][打call][打call],负面
祝贺,中性
祝贺！！,负面
祝贺！！！[打call][打call][打call],负面
祝贺???,负面
祝贺！太棒了?,正面
热烈祝贺，太棒啦,正面
祝贺?,中性
祝贺！,中性
淼[伤心]樂妧,正面
我晚上抽签到她就好了[色],负面
吃我老孙一棒,负面
摇车摇的好，外面排队找！[doge][doge][doge],负面
音地痒了,负面
这样是为了锻炼臀部吗？,正面
自行车跑了2公里，屁股扭了4公里[允悲],负面
那些说想上她的人，你们看看骑车人的装备，你们买得起吗？恐怕你们只有在梦里去上她了。,正面
呀～,正面
我来啦,正面
嘿嘿[心],正面
都早点休息呀[月亮],正面
超话八周年快乐[蛋糕]就知道会来营业的[爱慕]拍戏辛苦了，想你呀[亲亲][亲亲] http://t.cn/A6Q98TCp,正面
宝宝你来啦，超话八周年快乐 等你好久了[亲亲][亲亲] http://t.cn/A6Q98829,正面
爱你姐姐，超话八周年快乐！[老师爱你]未来还有好多个8年！风里雨里，一路彤行[给你小心心][给你小心心] http://t.cn/A6Q9881p,正面
宝宝今天不吃甜筒了啊[送花花][送花花][送花花][蛋糕][蛋糕][蛋糕][蛋糕] http://t.cn/A6Q98mru,正面
请你吃火锅！我们有好多的八年！[悲伤] http://t.cn/A6Q98QOE,正面
老婆马上考试了[苦涩][苦涩][苦涩][苦涩]快祝我考试顺利[哇][哇][泪][泪][泪]@关晓彤,正面
八周年快乐[哈哈] http://t.cn/A6Q988Tr,正面
好美好美！今天超话生日考虑翻一下甜筒吗[羞嗒嗒]宝贝 http://t.cn/A6Q988x9,正面
风里雨里，一路彤行[心]八周年快乐[蛋糕] http://t.cn/A6Q9RLEF,正面
宝宝最近好不开心啊[泪][泪][泪],正面
#关晓彤[超话]# 8⃣️周年快乐～专属?宝宝爱的自拍?相伴八年，未来继续彤行，一起成为更好的人！,正面
啊啊啊啊宝贝八周年快乐,正面
宝宝你来啦！,正面
都生日快乐??? http://t.cn/A6Q98HWn,正面
八周年快乐?? http://t.cn/A6Q98R19,正面
宝宝又是一年啦！好想你啊啊 最近好累！[泪] http://t.cn/A6Q98QE7,正面
大佬们、求一个无限app、、、,正面
哇[哇],正面
好漂亮,正面
好看的嘞[打call],正面
风景好好,正面
好好看我前几天也在长沙呢[泪][泪],正面
你也好美，宝包,正面
博主去哪玩了啊,正面
[好喜欢],正面
好漂亮！宝宝好会拍,正面
太好看噜,正面
宝宝好会拍[舔屏],正面
好漂亮好漂亮,正面
好美啊啊啊啊,正面
好梦幻！有一点紫色和蓝色夹杂的感觉！！,正面
第一张丁达尔有点绝[心],正面
光芒四射,正面
美到爆炸,负面
好漂亮呀,正面
能不能穿快点，我都怕他突然转过身[允悲],正面
你怎么不从盘古开天辟地开始发,负面
老外也摆拍,负面
前摇太长了,负面
相濡以沫，共享人生的甜蜜与酸楚。,正面
有你的陪伴，我愿意在风雨中勇敢前行。,正面
所以说嘛，人的潜力是无穷的，只有你想不到没有你做不到[笑cry],正面
不懂就问， 如果这不是摆拍，这要是他拿起椅子来，照着熊头上来一下，然后把熊打死了。用负法律责任吗？,负面
一眼摆拍，做一个膝跳测试就能解决的事，就嗯摆拍3分钟，你怎么不吃盘古开天开始录,负面
几千年前的视频了？,负面
真的太感动了[悲伤][悲伤],正面
太有心了[抱一抱][哇][心]#朴宝剑0616生日快乐# #朴宝剑# #朴宝剑[超话]# ,正面
刚刚一瞬间都有点鼻酸呢，太感动了[挤眼],正面
哈哈哈哈，确实是我们专属了[抱一抱][抱一抱][抱一抱],正面
超高清的帅气啊[送花花][送花花],正面
今天穿得很休闲 好帅哦[太开心],正面
好好看[打call],正面
好帥啊[苦涩],正面
清爽大帥哥[憧憬][憧憬][憧憬],正面
今天很清爽啊！！[哇][哇][哇],正面
好多人啊！今天也是非常清爽帅气的朴MC！,正面
[哇][哇],中性
今天穿得有点振赫,负面
[哇][哇][哇]#朴宝剑的Cantabile# #朴宝剑[超话]# #朴宝剑# ,正面
怎么会有这么可爱的大帅哥,正面
这波操作，属实是让古人也开眼了[允悲],正面
唐朝很多穿抹胸的好像,正面
是现实太保守了,正面
真这么开放，可以搜一下盛唐时期的壁画,正面
墓葬画的确多是抹胸,正面
我的次日达，也是全坏的，根本不是运输问题,负面
我也买了一袋，上海[味约惠]连锁店的货运水平又快又稳，和刚摘的一样新鲜[good][good][干杯][干杯] http://t.cn/A6euo90f,负面
找我买[偷笑]3天内送到荔枝都不会烂，烂了包赔 http://t.cn/A6emtKHs,负面
顺丰次日达呀，新鲜的很！这是遇到奸商了吧,负面
杨梅是不是更难运输，不过杨梅去外省是不是都一颗一格装，实在不行，荔枝也那么来吧！,负面
喏，不要枝的后果[吃瓜],正面
不可能吧，我年年给妹妹快递荔枝，没坏过，顺丰运费比荔枝还高贵很多，就图个新鲜。,负面
现在还会这样？顺丰冷链呀,负面
那个时候是整棵活树摘土里运到北方，到了就是树叶少了一些,正面
我在广西当天中午寄顺丰到北京，第二天中午收到。,负面
我在西安，上周到货了一箱荔枝，超级新鲜，冷链靠谱的[酷][酷],负面
找我买，广州增城本地人，全国荔枝看增城，荔枝新鲜不泡药水顺丰冷链,负面
广东到上海，星期六晚上寄的，星期一早上收到，朋友说没有坏，还很好吃 http://t.cn/A6e1leCA,负面
要连树枝一起，才能保存久一些。,负面
这是本来就不新鲜吧[疑问]我家也是种荔枝卖的，爸妈都是凌晨四五点去摘，赶早上快递第一波发出，第二天到的北方，也是很新鲜的。不泡水不泡药,负面
去到宁夏的荔枝， 现摘现寄，顺丰冷链空运，不会有问题，如果寄费便宜，建议不要 http://t.cn/A6emnORI,负面
冰袋、冰矿泉水。。。。,正面
广东寄安徽，晚上九点寄的，第二天上午11点多就到了，新鲜的很,负面
还是得吃本地卖泡了药水的[允悲],正面
这个是寄的时候就已经是烂果,负面
穿对了，那就漏点了。你看位置。,负面
时尚是个圈，自己觉得好看就是正确的穿法,正面
咪咪不一样位置就不一样[悲伤],正面
我总觉得类似的衣服穿在身上没有安全感,正面
人穿衣服，不是衣服穿人,负面
这有正确答案吗,正面
人家爱怎么穿怎么穿,正面
估计怕裙子容易滑下来吧,正面
霸总：我帅我冻人[你好],负面
穿西装才显得身份尊贵，穿个T恤就算是千亿总裁也秒变小奶狗。,正面
总裁没空调的地方不去。演员嘛，热晕过去了，掐人中起来再演[嘻嘻],正面
应该是土笋冻里的那个，串芹菜上这吃法倒是第一次见 http://t.cn/A6e1xmXY,负面
沙虫，土笋冻里面的那个,负面
沙虫，滩涂养殖的，不是土笋冻里的那个，不一样，比较便宜很多,负面
“qia lei”,负面
这个是泥丁，不是沙虫,负面
沙虫海虫,负面
虫啊[吃惊],负面
土笋冻虫,负面
土笋吧[酷][酷],正面
人才，下次也这样穿起来试试,正面
海虫,中性
吃过一次，后面知道里面那个虫子和蚂蟥很像的时候再也接受不了了[裂开][裂开][裂开][裂开],负面
吃就行了，别问,负面
土笋,中性
沙虫,中性
沙虫，福建更多的是做成土笋冻！很好吃呢,正面
非常好吃的沙虫[偷笑],正面
哥你不是健身的吗怎么肚子上的腹肌静悄悄[融化][融化],正面
.      .,正面
第一次见这样的肚脐眼,负面
?像这个,正面
哈哈哈哈和你的一样@z可可布朗尼zy,正面
哈哈哈哈哈哈哈,正面
哈哈哈肚脐眼真特别,正面
好看死了两口子[泪],正面
今天的主角是：肚脐眼哈哈哈,正面
·    ·    o,正面
放开那女孩[doge],正面
是扣圆的吗？,负面
太幸福了哥,正面
哥你好像个水印哈哈哈哈哈哈哈,正面
瓶盖哈哈哈哈哈,正面
哈哈哈哈哈哈 自己先说了[喵喵],正面
o,负面
肚脐眼是不是p过[费解],负面
有种很原始的感觉怎么回事[揣手][揣手][揣手],正面
期待智秀,正面
你哥哥居然不是c位？！@Albee洁,负面
李敏镐的咖位不占C吗,负面
好美的三张脸[爱你][爱你][爱你],正面
关注高科技！,正面
#高质量发展中国行# #高质量发展看能源# 这个太酷了吧,负面
#高质量发展中国行# #高质量发展看能源#未来的电网将更加智能化、自动化，机器人技术也必须与时俱进。,负面
厉害了，机器人修电比人还快！,负面
科技助力电力发展 这太棒啦,正面
厉害了[赞],正面
#高质量发展中国行# #高质量发展看能源#现在南方电网越来越高大上了，都有机器人“上岗”了。,负面
有意思,正面
[good][good],中性
哇塞，这么多黑科技上岗，护航十五运，有点厉害！#高质量发展看能源##高质量发展中国行# ,负面
以后修电都不用等人了，机器人真方便！,负面
#高质量发展中国行# #高质量发展看能源# 酷酷的,负面
南方电网管多少个省？,正面
#外骨骼机器人# 高科技改变生活,正面
科幻照进现实,正面
#高质量发展中国行# #高质量发展看能源# 科技改变生活,负面
#高质量发展中国行# #高质量发展看能源#如今，南方电网的机器人“上岗”不仅是一个技术的突破，更是一种创新精神的体现。它们是南方电网在高质量发展道路上迈出的坚实步伐，是智慧能源时代的生动注脚,正面
这些机器人超酷！希望他们越来越智能，越来越先进?,正面
十五运会期间，机器人忠诚守护电力企业，体现了科技与服务的伟大结合！,正面
机器人能顶半边天啊～南方电网真给力！,正面
确实有点不一样了，但还能认出来,正面
波多老师？,正面
没任何气质存在了[笑cry],正面
日本人特别特别不喜欢女的高个子，尤其是演艺圈。他真的是下了一盘烂棋。,正面
真的气质完全变了 不知道志玲姐姐怎么想的 那么晚结婚以为会选一个很松弛舒服的人 这么看 她老公肯定不是让她做自己那种,正面
被日化了，完全没有当年的气质[允悲],正面
只能说骨子里认可小日本??,正面
有一天，林志玲 和 波多野结衣 ，同台参加综艺节目。,正面
要下海的节奏吗[允悲],正面
真的不说是她，都认不出来了。简直变了一个人。,负面
波多化,正面
不是很美吗。日系造型咋了?,正面
越看越像波多野结衣 风格造型都像,正面
赶紧出道我还能到处问问取件码,负面
都被鬼日了 还能有啥好看的,正面
话说，她自己不是说退圈了，只为慈善才出来的吗，怎么还时不时出现,正面
像早田希娜了,负面
就问什么时候下海，高低下载一部存硬盘[允悲],正面
被同化了,中性
颜值哪暴跌了？纯属胡说八道，我一眼就有反应了？,负面
[笑cry]求问，打的什么窝能钓到这个？？？,负面
这是啥？弹链和弹箱？,负面
钓鱼佬嘛，啥都能钓到，就是钓不到鱼[doge],负面
眼熟[揣手] http://t.cn/A6e3AtS0,负面
像是53式重机枪的弹链盒[笑而不语][阴险][比耶][努力],负面
后面补一句:除了鱼。给空军大哥诛诛心[doge],负面
钓鱼佬:才打的窝啊，嘤嘤嘤。,正面
俺寻思这不也挺像鱼的吗，几斤重啊？可以拍照发圈炫耀了[二哈],负面
除了鱼钓不到，啥都能钓到[思考][思考][思考],正面
药受潮不能用了[挖鼻],正面
上次看一个钓鱼佬说，去钓鱼一般遇到蛇皮袋行李箱都会好奇的打开看看。已经开到2次人体碎片了[允悲]真的是啥都能钓到就是钓不到鱼啊,正面
这个钓鱼佬惹事了,负面
钓鱼佬:还好钓到这玩意，不然又要去菜市场买条鱼了,负面
这什么鱼[doge],负面
钓到乌克兰去了是吧,正面
技术活[打call],正面
机枪弹夹,负面
弹链上居然有子弹。,负面
也是空军,中性
求饵料链接[努力],负面
但是人家穿的没啥问题啊,负面
因为美,正面
人穿衣自由。你真是管的宽,正面
穿什么都好看,正面
没有在乎的,正面
非得穿晚礼服吗[可爱],负面
一个无袖T➕花色裤子，再正常不过了。,负面
有什么问题吗,正面
跟你恋了吗 没跟你恋闭嘴 你一张嘴就祸害美女,负面
因为脸能打，没看过这个综艺，但是这个女嘉宾确实好看还有气质。,正面
那穿你的？,负面
谁能说说，她穿着 怎么了,负面
穿的很好看啊,正面
旁边的男的不也是背心吗？,负面
那咋啦,正面
怎么你了[吃惊],负面
关你屁事！？人家爱咋穿就咋穿[污],负面
那咋了[泪]你咋不说男的顶那个脸就上节目呢[泪],正面
工业化大批量制作的东西，没啥价值。炒这个的人连价值的基本属性都没搞明白。,正面
有名老师聊过李湘的8字，说的真好，都说到了[泪],正面
现在真是为了流量什么话都说[汗],负面
你给我百万 我给你买一卡车,负面
这个泡泡玛特就跟当年钟薛高一样，没有任何商业价值。,正面
………[微笑][微笑]不能这么把我当白痴，真的,正面
这俩我都有 还百万？,负面
怎么可能百万啊[笑cry],正面
价值百万好像脑子有泡,负面
这玩意送给我，我放家里都觉得占地方[doge],负面
紧缺时代，有炒作价值。迟早会进入过剩（包括量的过剩，以及因为疲劳而产生的需求的不足），到时候就看谁是击鼓传花的最后一传，谁倒霉[挖鼻]//@回到拉萨布达拉宫01:这个泡泡玛特就跟当年钟薛高一样，没有任何商业价值。,负面
才百万？不是几千万亿吗？,负面
这个世界怎么了？脑子有问题,正面
都是明星给炒起来的，有个屁用不当吃也不当喝的，我闺女也想要被我一巴掌呼回去了[嘻嘻],负面
品牌溢价太高，没什么意思,正面
多买点，把钱掏出来流动,负面
天天都爆这家的炫富史搏眼球[允悲],正面
这玩意店里才几百块钱一个[允悲],负面
拿这钱做点慈善可以吗,正面
糟扯啥，那两个娃娃就是基础款的大首领和大天使,正面
好恐怖,负面
好可怕,正面
看起来好恐怖,负面
要是人没固定的  分不出六块,负面
好恐怖啊,负面
都很残忍,正面
因为以前的剧投资都不大，没有现在动不动就上亿的投资,正面
徐艺洋和她有点像诶,负面
这个演员是？,正面
但是好看啊,正面
好看的不是曲别针，而是整个头发的造型，很适合刘诗诗的脸型。而这个别针就是起一个造型的作用。,正面
这好像不是刘诗诗[笑cry],正面
我也可以[裂开],负面
7[打call][打call]米米的,负面
也很美,正面
那不是曲别针，扣针,负面
欢迎评论区留言,负面
你喜欢阿娇吗,正面
男的是gay，官宣啥[允悲],正面
我就过来看看，看看大家怎么说的啊,负面
不同的角度观察事情，就会有不同的见解,正面
真的就好啦,正面
哈哈，你一更新就来了,负面
这是纯姐妹,正面
这男的好面熟，是谁啊,正面
纯gay官宣啥？,正面
他们是姐妹吧,正面
官宣当姐妹？义结金兰？[doge][doge][doge],负面
关和张，不可能和阿娇呀,负面
俩人性取向一样，宣啥啊,正面
啊？关不是？O,负面
是姐妹,正面
这个男的好眼熟啊,正面
真的是官宣了，恭喜阿娇找到幸福，他们真的很般配！,正面
他们是姐妹,正面
好养眼[打call][打call][打call],正面
我知道了,正面
这啥,正面
这是什么菜[傻眼],负面
这是什么的[吃惊],负面
[舔屏][舔屏][舔屏]是的好久都没有吃到了[悲伤],正面
这啥？,正面
石斛+鹅肉=白月光？,正面
地胆头蒸鸭,负面
看着好难受,负面
一眼以为是蟑螂[可爱],负面
土人参[doge][doge],正面
都长毛了[doge],负面
五指毛桃啊,负面
[鲜花],正面
地胆头蒸鸡鸭鹅都好吃[偷乐],负面
五指毛桃蒸鸡？,负面
地胆头  小时候经常挖来煲鸭汤,正面
地胆头蒸鸭，如果再加山坑螺就更好了。 http://t.cn/A6eHscL1,负面
我们叫拖鞋根，一种趴地上的草，淡淡的香。蒸肉饼很好,正面
地胆头,负面
男的还特别喜欢束脚裤[doge],正面
哎呀我操我笑死了,负面
为什么男的要按照你们思路穿啊,正面
挺好的，防早恋裤[允悲],正面
挺好的，这是你不该爱的人,正面
怪不得上初中的小孩子在家嚷嚷不穿束脚裤[允悲],正面
他就是故意这么穿的，老师不能穿得太好看了，会被学生表白，影响不好,负面
评头论足真的好吗？如果一个人喜欢点评别人说明他很自卑，且小肚鸡肠,正面
也许人家的目的就是要你心死呢[笑cry],正面
一直搞不懂  束脚裤和紧身牛仔裤貌似拯救过男人  真的巨丑但是他们还爱穿[允悲],正面
@哈哈驴会发疯,正面
你找个不这么穿的男朋友去呗，人爱怎么穿怎么穿，又不是为了穿给你看[允悲],正面
掉腿裤救过男的命,正面
[允悲][允悲][允悲],正面
确实不太好看,正面
他腿短，关裤子什么事,负面
@-焦糖豆沙包_-,负面
人不可貌相,正面
黑色卫衣掩盖了大肚腩而已,正面
夏天车子停在阳光下， 10min车里温度就能达到40 度以上。  半小时50 度， 再多呆呆， 人就要挂了。  血怕不是都要馊了[doge][doge]    献血人的命也是命，献血的人也想吹空调的。,负面
怕空调吹到路人，当路障，反着放是怕路人不知道，给扫码骑走了，我觉得正常的吧。换作是你，你也会这样做的。往河里扔车子的，没见你打捞一辆，挡盲人路的车子那么多也没见你给摆放一下，拍照文案发网上嘲讽的有你了,负面
没看懂,负面
无偿献血不献。有偿献血献下,负面
有没有一种可能是在挡车的空调盖子，低头玩手机的人路过一头撞上去怎么办，车子正着放被人骑走了怎么办。,正面
买几个桩桶没几个钱吧？,负面
就用共享单车挡在路边的素质，能是什么好东西！,正面
傻孩子，不会换位思考，过路人撞到盖子怎么办,正面
是行李箱门打开没法关闭，用共享单车当路障提醒过往行人，不然骑车过去的容易看不到，人视线正常看过去是平的，直接头撞上去就危险了，然后用这个挡一下提醒人员，不过，这种车上不放几个锥形桶啥的路障吗[允悲]用共享单车影响多不好,正面
这是怕行人碰到接起来的盖子，安全起见，你想多啦，不差你那点?,负面
真矫情，别犹豫，求你别献了，怕矫情会传染,负面
你无偿献血，别人用会收费吗？那怎么算的？,正面
别献血，你献的血并不会给有需要的人免费使用，只会被血站拿来卖钱[允悲],正面
自行车是怕路人撞到头,正面
车的舱门开车，怕有低头玩手机的路人撞头，所以摆了车当路障。每一个看似不合理的地方都有它的道理（前车之鉴）。,负面
也是一种好办法吧,正面
掀起来的车厢盖子是和成年男性头部等高的，放车是起到路障的作用，避免行人不注意撞到盖子上。（问就是同事昨天刚刚撞到了旅游大巴的这个掀起来的盖子上，大巴司机躺在下面睡觉，头上一条8cm的口子缝了针）,正面
听说还出口血液制品,正面
好弱智的评论区,负面
你是出来献血的吗？毛病,正面
在干嘛,负面
不懂,负面
乱伦,负面
那他俩做了没,正面
被下药了哇,中性
蒋欣居然亲过林志颖,正面
女的是蒋欣吗？,正面
这是啥剧？,中性
感觉好恶心,负面
[doge]光明正大拍a啊,正面
现在也看不懂,负面
现在我也没看懂～,负面
哈哈，我也没看懂，只知道在亲亲,负面
在吃果果,正面
时尚破洞，高跟范上天,正面
明星穿破了是时尚 而我穿破了是真破了[笑cry],正面
她穿是时尚，我穿是邋遢,正面
杨超越，己卯日生在未月，己卯是山林之兔，灵动自由，不拘一格。杨超越这格局也可说道说道，又是劫财透干，不以为敌，却为用，反败为胜之格。得此命造，如同统御八方人力，自然来财。因此又被称之为分财之神。杨超越在情缘上不够清明，有花开并蒂的趋势。,正面
应该是活动过程中划破的吧,正面
普通人穿这样去面试得黄去谈项目更得黄，穿这样儿回家得被老妈骂的狗血淋头。。。,正面
哈哈哈哈哈哈哈[允悲][允悲][允悲][允悲][允悲]还是破成这样的，好想给它涂点透明指甲油,正面
这是看人的吧[允悲][允悲],正面
把袜子套高跟鞋上,正面
破一个叫洞，破一堆叫纹理。,负面
脚痒的时候搁桌角磨两下就有了,负面
所以这女和这男是谁呢,正面
明星穿出来就是时尚，咱们穿出来就是节俭,正面
是不是lv的袜子,负面
王俊凯要是和杨超越结婚那得占多少流量啊！,正面
明星穿着是时尚，咱普通人穿着是丢人,负面
看不懂看不懂,负面
9,负面
[心][泪],正面
Wow,中性
阿祖，不要收手啊！多生几个啊！好基因不能浪费啊！,负面
父爱爆棚,正面
她是你宝贝，那我是你的谁？花呗吗？[可爱],正面
十二年看一个男人的转变，从性感奶爸到慈祥老爸。这张真的很性感，谁懂啊[色] http://t.cn/A6euj3oC,负面
有阿祖这样的爸爸真是太棒了[心][心],正面
比起做吴彦祖的老婆我更想做吴彦祖的闺女[苦涩],正面
这是真daddy。,正面
谁懂我爸是吴彦祖这句话的杀伤力[打call][打call],正面
天下男神何其多[努力]，最完美不过阿祖哥[求饶],正面
Raven: 我爸爸是吴彦祖,正面
好靓哦,正面
应该生多几个小阿祖呀[打call]??[心],正面
哇！阿祖和小公主同框太有爱了?！基因强大，宝贝眉眼间都是您的帅气！愿你们永远幸福快乐，期待更多温馨瞬间！[心][心][心],正面
raven还是有变化，小时候软萌，现在是少年了，非常有辨识度，总体来说还是更像漂亮的Lisa,正面
[打call][打call],负面
Raven，你的爸爸可是吴彦祖啊！,正面
小宝贝也像雷珊也像你[心],正面
阿祖[鲜花],正面
@蓓個讲 下辈子给我来个这样的老公不可以吗[泪]又帅又专一[泪],正面
能不能去校门口看看，高中生什么样？穿成这样还不如去站街[黑线][黑线],负面
别问，在路上邮政做什么都是对的，如果法律说他不对那就是法律错了,正面
仔细看前面有警车压道,正面
首先你要知道运的是啥，警车开路，机密文件,正面
机密运输，看现在的时间段可能是高考试卷,正面
是不是运的高考试卷？,正面
怎么可以长得这么美[泪]完全符合我的审美,正面
每年这个时候，运考卷啊,正面
机密运输,正面
邮政 邮是工作，政是身份,负面
恭喜你，遇到高考试卷押送队伍了,正面
从高考考卷到战斗机发动机，你怎么知道他这箱子里装点啥,正面
邮政有自己的路权，交警管不了[允悲],正面
无知真的很痛苦啊,正面
因为保密发货[允悲],正面
学渣yxh好好打你的游戏吧,正面
机密押运,正面
有没有可能是押送试卷的,正面
[doge]东大优选的初级筛选设备。,负面
哇，原来你俩今天去广州塔约会呀，没想到果果约会穿的这么漂亮，羡慕啊[打call][打call][打call],正面
xql出游好耶,负面
耶不耶,负面
你来了广州呀,负面
哈哈,正面
你还记得有微博这个东西[笑cry],正面
[微风],正面
果果好美[打call],正面
美美美[打call],正面
好耶[开学季],正面
美女你谁,负面
这是广州塔吗,正面
hello,正面
也是刚刚发的,负面
塔真好看[doge],正面
花城汇[坏笑],负面
不准你贬低我任何一个女神,正面
偏爱谁啊,正面
